study_id,site_id,year,rye_planting_date,rye_sampling_date,N_rate_fall_kg_N_ha,N_rate_spring_kg_N_ha,cultivar,rep,shoot_biomass_mean_kg_ha,shoot_biomass_sd,shoot_N_mean,shoot_N_sd,N_content_units,shoot_CN_ratio_mean,shoot_CN_ratio_sd,seeding_rate,seeding_rate_units,cumulative_GDD,base_temp_C,growth_stage_at_termination,plant_population,plant_population_units,plant_population_date,tiller_density,tillers_units,month_sampled
15,FREEMAN,2013-2014,11/13/2013,5/20/2014,0,0,VNS (Variety Not Stated),43,1239,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2013-2014,11/13/2013,5/20/2014,0,0,VNS (Variety Not Stated),44,478,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2013-2014,11/13/2013,5/20/2014,0,0,VNS (Variety Not Stated),45,1125,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2013-2014,11/13/2013,5/20/2014,0,0,VNS (Variety Not Stated),46,453,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2013-2014,11/13/2013,5/20/2014,0,0,VNS (Variety Not Stated),47,639,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2013-2014,11/13/2013,5/20/2014,0,0,VNS (Variety Not Stated),48,461,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2013-2014,11/13/2013,5/20/2014,0,0,VNS (Variety Not Stated),5,676,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2013-2014,11/13/2013,5/20/2014,0,0,VNS (Variety Not Stated),6,719,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2013-2014,11/13/2013,5/20/2014,0,0,VNS (Variety Not Stated),7,210,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2013-2014,11/13/2013,5/20/2014,0,0,VNS (Variety Not Stated),8,192,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2013-2014,11/13/2013,5/20/2014,0,0,VNS (Variety Not Stated),9,433,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2014-2015,9/10/2014,5/11/2015,0,0,VNS (Variety Not Stated),10,3313,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2014-2015,9/10/2014,5/11/2015,0,0,VNS (Variety Not Stated),11,3198,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2014-2015,9/10/2014,5/11/2015,0,0,VNS (Variety Not Stated),12,1162,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2014-2015,9/10/2014,5/11/2015,0,0,VNS (Variety Not Stated),21,1153,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2014-2015,9/10/2014,5/11/2015,0,0,VNS (Variety Not Stated),22,2656,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2014-2015,9/10/2014,5/11/2015,0,0,VNS (Variety Not Stated),23,2952,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2014-2015,9/10/2014,5/11/2015,0,0,VNS (Variety Not Stated),24,1809,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2014-2015,9/10/2014,5/11/2015,0,0,VNS (Variety Not Stated),37,2784,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2014-2015,9/10/2014,5/11/2015,0,0,VNS (Variety Not Stated),38,2262,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2014-2015,9/10/2014,5/11/2015,0,0,VNS (Variety Not Stated),39,3172,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2014-2015,9/10/2014,5/11/2015,0,0,VNS (Variety Not Stated),40,1330,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2014-2015,9/10/2014,5/11/2015,0,0,VNS (Variety Not Stated),41,1277,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2014-2015,9/10/2014,5/11/2015,0,0,VNS (Variety Not Stated),42,1686,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2014-2015,9/10/2014,5/11/2015,0,0,VNS (Variety Not Stated),43,2125,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2014-2015,9/10/2014,5/11/2015,0,0,VNS (Variety Not Stated),44,4031,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2014-2015,9/10/2014,5/11/2015,0,0,VNS (Variety Not Stated),45,3831,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2014-2015,9/10/2014,5/11/2015,0,0,VNS (Variety Not Stated),46,2270,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2014-2015,9/10/2014,5/11/2015,0,0,VNS (Variety Not Stated),47,2076,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2014-2015,9/10/2014,5/11/2015,0,0,VNS (Variety Not Stated),48,2086,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2014-2015,9/10/2014,5/11/2015,0,0,VNS (Variety Not Stated),5,3531,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2014-2015,9/10/2014,5/11/2015,0,0,VNS (Variety Not Stated),6,1814,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2014-2015,9/10/2014,5/11/2015,0,0,VNS (Variety Not Stated),7,2552,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2014-2015,9/10/2014,5/11/2015,0,0,VNS (Variety Not Stated),8,1864,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,FREEMAN,2014-2015,9/10/2014,5/11/2015,0,0,VNS (Variety Not Stated),9,2719,NA,NA,NA,NA,NA,NA,125.54,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,GILMORE,2010-2011,10/13/2010,5/11/2011,0,0,VNS (Variety Not Stated),14.1,430,NA,2.813953,NA,percent,14.57851,NA,100.8,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,GILMORE,2010-2011,10/13/2010,5/2/2011,0,0,VNS (Variety Not Stated),16.2,404,NA,3.490099,NA,percent,10.95745,NA,100.8,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,GILMORE,2010-2011,10/13/2010,5/11/2011,0,0,VNS (Variety Not Stated),17.1,671,NA,2.47392,NA,percent,16.5241,NA,100.8,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,GILMORE,2010-2011,10/13/2010,5/11/2011,0,0,VNS (Variety Not Stated),19.3,820,NA,2.573171,NA,percent,15.82938,NA,100.8,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,GILMORE,2010-2011,10/13/2010,5/2/2011,0,0,VNS (Variety Not Stated),22.1,312,NA,3.365385,NA,percent,11.72381,NA,100.8,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,GILMORE,2010-2011,10/13/2010,5/2/2011,0,0,VNS (Variety Not Stated),3.2,310,NA,3.258065,NA,percent,11.57426,NA,100.8,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,GILMORE,2010-2011,10/13/2010,5/2/2011,0,0,VNS (Variety Not Stated),4.1,241,NA,3.568465,NA,percent,10.74419,NA,100.8,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,GILMORE,2010-2011,10/13/2010,5/11/2011,0,0,VNS (Variety Not Stated),4.2,298,NA,2.38255,NA,percent,16.74648,NA,100.8,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,GILMORE,2011-2012,10/12/2011,4/12/2012,0,0,VNS (Variety Not Stated),14.1,98,NA,4.591837,NA,percent,9.622222,NA,107.6,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,GILMORE,2011-2012,10/12/2011,5/9/2012,0,0,VNS (Variety Not Stated),16.2,424,NA,3.160377,NA,percent,13.26866,NA,107.6,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,GILMORE,2011-2012,10/12/2011,4/12/2012,0,0,VNS (Variety Not Stated),17.1,188,NA,4.521277,NA,percent,9.729412,NA,107.6,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,GILMORE,2011-2012,10/12/2011,4/12/2012,0,0,VNS (Variety Not Stated),19.3,173,NA,4.566474,NA,percent,9.64557,NA,107.6,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,GILMORE,2011-2012,10/12/2011,5/9/2012,0,0,VNS (Variety Not Stated),22.1,396,NA,3.005051,NA,percent,13.88235,NA,107.6,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,GILMORE,2011-2012,10/12/2011,5/9/2012,0,0,VNS (Variety Not Stated),3.2,259,NA,3.011583,NA,percent,13.91026,NA,107.6,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,GILMORE,2011-2012,10/12/2011,5/9/2012,0,0,VNS (Variety Not Stated),4.1,219,NA,2.511416,NA,percent,16.38182,NA,107.6,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,GILMORE,2011-2012,10/12/2011,4/12/2012,0,0,VNS (Variety Not Stated),4.2,188,NA,4.255319,NA,percent,10.375,NA,107.6,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,GILMORE,2012-2013,10/12/2012,5/23/2013,0,0,VNS (Variety Not Stated),14.1,444,NA,2.567568,NA,percent,16.35965,NA,107.6,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,GILMORE,2012-2013,10/8/2012,4/25/2013,0,0,VNS (Variety Not Stated),16.2,122,NA,4.016393,NA,percent,9.408163,NA,107.6,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,GILMORE,2012-2013,10/12/2012,5/23/2013,0,0,VNS (Variety Not Stated),17.1,558,NA,2.992832,NA,percent,14.11976,NA,107.6,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,GILMORE,2012-2013,10/12/2012,5/23/2013,0,0,VNS (Variety Not Stated),19.3,281,NA,2.740214,NA,percent,15.41558,NA,107.6,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,GILMORE,2012-2013,10/8/2012,4/25/2013,0,0,VNS (Variety Not Stated),22.1,94,NA,4.255319,NA,percent,9.025,NA,107.6,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,GILMORE,2012-2013,10/8/2012,4/25/2013,0,0,VNS (Variety Not Stated),3.2,100,NA,4.1,NA,percent,9.463415,NA,107.6,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,GILMORE,2012-2013,10/8/2012,4/25/2013,0,0,VNS (Variety Not Stated),4.1,94,NA,4.042553,NA,percent,9.263158,NA,107.6,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,GILMORE,2012-2013,10/12/2012,5/23/2013,0,0,VNS (Variety Not Stated),4.2,284,NA,2.78169,NA,percent,15.13924,NA,107.6,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,GILMORE,2013-2014,10/31/2013,5/20/2014,0,0,Elbon Rye,16.2,606,NA,3.465347,NA,percent,11.75714,NA,107.6,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,GILMORE,2013-2014,10/31/2013,5/20/2014,0,0,Elbon Rye,22.1,618,NA,3.430421,NA,percent,11.6934,NA,107.6,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,GILMORE,2013-2014,10/31/2013,5/20/2014,0,0,Elbon Rye,3.2,812,NA,3.460591,NA,percent,11.41637,NA,107.6,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,GILMORE,2013-2014,10/31/2013,5/20/2014,0,0,Elbon Rye,4.1,689,NA,3.671988,NA,percent,10.96443,NA,107.6,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,GILMORE,2014-2015,10/16/2014,5/15/2015,0,0,Elbon Rye,14.1,643,NA,2.970451,NA,percent,14.18325,NA,100.88,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,GILMORE,2014-2015,10/16/2014,4/17/2015,0,0,Elbon Rye,16.2,127,NA,4.015748,NA,percent,10.37255,NA,100.88,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,GILMORE,2014-2015,10/16/2014,5/15/2015,0,0,Elbon Rye,17.1,1012,NA,3.083004,NA,percent,13.63782,NA,100.88,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,GILMORE,2014-2015,10/16/2014,5/15/2015,0,0,Elbon Rye,19.3,1276,NA,2.617555,NA,percent,16.23952,NA,100.88,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,GILMORE,2014-2015,10/16/2014,4/17/2015,0,0,Elbon Rye,22.1,110,NA,4.545455,NA,percent,9.26,NA,100.88,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,GILMORE,2014-2015,10/16/2014,4/17/2015,0,0,Elbon Rye,3.2,116,NA,4.827586,NA,percent,8.732143,NA,100.88,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,GILMORE,2014-2015,10/16/2014,4/17/2015,0,0,Elbon Rye,4.1,149,NA,4.966443,NA,percent,8.689189,NA,100.88,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,4
15,GILMORE,2014-2015,10/16/2014,5/15/2015,0,0,Elbon Rye,4.2,597,NA,3.567839,NA,percent,11.94366,NA,100.88,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2012-2013,11/10/2012,5/8/2013,0,0,Aroostook Rye,106,209,NA,3.205742,NA,percent,13.32836,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2012-2013,11/10/2012,5/8/2013,0,0,Aroostook Rye,107,131,NA,NA,NA,NA,NA,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2012-2013,11/10/2012,5/8/2013,0,0,Aroostook Rye,206,129,NA,NA,NA,NA,NA,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2012-2013,11/10/2012,5/8/2013,0,0,Aroostook Rye,207,110,NA,NA,NA,NA,NA,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2012-2013,11/10/2012,5/8/2013,0,0,Aroostook Rye,302,105,NA,3.238095,NA,percent,13.02941,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2012-2013,11/10/2012,5/8/2013,0,0,Aroostook Rye,304,107,NA,1.214953,NA,percent,33.61538,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2012-2013,11/10/2012,5/8/2013,0,0,Aroostook Rye,406,78,NA,NA,NA,NA,NA,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2012-2013,11/10/2012,5/8/2013,0,0,Aroostook Rye,407,81,NA,NA,NA,NA,NA,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2012-2013,11/10/2012,5/8/2013,0,0,Aroostook Rye,506,100,NA,3.3,NA,percent,12.66667,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2012-2013,11/10/2012,5/8/2013,0,0,Aroostook Rye,507,212,NA,2.924528,NA,percent,14.22581,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2012-2013,11/10/2012,5/8/2013,0,0,Aroostook Rye,601,155,NA,NA,NA,NA,NA,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2012-2013,11/10/2012,5/8/2013,0,0,Aroostook Rye,604,72,NA,2.777778,NA,percent,15,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2013-2014,11/15/2013,5/14/2014,0,0,Aroostook Rye,106,74,NA,4.054054,NA,percent,10.4,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2013-2014,11/15/2013,5/14/2014,0,0,Aroostook Rye,107,150,NA,3.533333,NA,percent,11.54717,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2013-2014,11/15/2013,5/14/2014,0,0,Aroostook Rye,206,105,NA,3.714286,NA,percent,10.76923,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2013-2014,11/15/2013,5/14/2014,0,0,Aroostook Rye,207,110,NA,2.909091,NA,percent,15.15625,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2013-2014,11/15/2013,5/14/2014,0,0,Aroostook Rye,302,141,NA,2.907801,NA,percent,13.80488,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2013-2014,11/15/2013,5/14/2014,0,0,Aroostook Rye,304,99,NA,2.626263,NA,percent,15.30769,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2013-2014,11/15/2013,5/14/2014,0,0,Aroostook Rye,406,87,NA,3.678161,NA,percent,11.34375,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2013-2014,11/15/2013,5/14/2014,0,0,Aroostook Rye,407,116,NA,3.017241,NA,percent,13.54286,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2013-2014,11/15/2013,5/14/2014,0,0,Aroostook Rye,506,119,NA,2.857143,NA,percent,14.58824,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2013-2014,11/15/2013,5/14/2014,0,0,Aroostook Rye,507,22,NA,4.545455,NA,percent,9.2,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2013-2014,11/15/2013,5/14/2014,0,0,Aroostook Rye,601,19,NA,4.736842,NA,percent,8.888889,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2013-2014,11/15/2013,5/14/2014,0,0,Aroostook Rye,604,77,NA,2.467532,NA,percent,16.89474,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2014-2015,11/17/2014,5/8/2015,0,0,Aroostook Rye,106,48,NA,NA,NA,NA,NA,NA,145.71,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2014-2015,11/17/2014,5/8/2015,0,0,Aroostook Rye,107,47,NA,NA,NA,NA,NA,NA,145.71,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2014-2015,11/17/2014,5/8/2015,0,0,Aroostook Rye,206,0,NA,NA,NA,NA,NA,NA,145.71,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2014-2015,11/17/2014,5/8/2015,0,0,Aroostook Rye,207,59,NA,NA,NA,NA,NA,NA,145.71,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2014-2015,11/17/2014,5/8/2015,0,0,Aroostook Rye,302,22,NA,NA,NA,NA,NA,NA,145.71,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2014-2015,11/17/2014,5/8/2015,0,0,Aroostook Rye,304,62,NA,NA,NA,NA,NA,NA,145.71,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2014-2015,11/17/2014,5/8/2015,0,0,Aroostook Rye,406,2,NA,NA,NA,NA,NA,NA,145.71,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2014-2015,11/17/2014,5/8/2015,0,0,Aroostook Rye,407,0,NA,NA,NA,NA,NA,NA,145.71,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2014-2015,11/17/2014,5/8/2015,0,0,Aroostook Rye,506,25,NA,NA,NA,NA,NA,NA,145.71,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2014-2015,11/17/2014,5/8/2015,0,0,Aroostook Rye,507,28,NA,NA,NA,NA,NA,NA,145.71,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2014-2015,11/17/2014,5/8/2015,0,0,Aroostook Rye,601,12,NA,NA,NA,NA,NA,NA,145.71,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,KELLOGG,2014-2015,11/17/2014,5/8/2015,0,0,Aroostook Rye,604,9,NA,NA,NA,NA,NA,NA,145.71,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2012-2013,10/29/2012,5/14/2013,0,0,Aroostook Rye,102,214,NA,NA,NA,NA,NA,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2012-2013,10/29/2012,5/14/2013,0,0,Aroostook Rye,103,187,NA,1.390374,NA,percent,28.73077,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2012-2013,10/29/2012,5/14/2013,0,0,Aroostook Rye,206,203,NA,2.512315,NA,percent,16.94118,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2012-2013,10/29/2012,5/14/2013,0,0,Aroostook Rye,208,296,NA,NA,NA,NA,NA,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2012-2013,10/29/2012,5/14/2013,0,0,Aroostook Rye,305,333,NA,1.501502,NA,percent,28.22,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2012-2013,10/29/2012,5/14/2013,0,0,Aroostook Rye,307,254,NA,2.519685,NA,percent,16.5625,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2012-2013,10/29/2012,5/14/2013,0,0,Aroostook Rye,406,201,NA,2.139303,NA,percent,19.83721,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2012-2013,10/29/2012,5/14/2013,0,0,Aroostook Rye,407,310,NA,2.193548,NA,percent,19.13235,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2012-2013,10/29/2012,5/14/2013,0,0,Aroostook Rye,506,357,NA,2.436975,NA,percent,17.34483,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2012-2013,10/29/2012,5/14/2013,0,0,Aroostook Rye,507,185,NA,1.72973,NA,percent,24.21875,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2012-2013,10/29/2012,5/14/2013,0,0,Aroostook Rye,601,54,NA,1.666667,NA,percent,25.44444,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2012-2013,10/29/2012,5/14/2013,0,0,Aroostook Rye,604,132,NA,1.590909,NA,percent,26.19048,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2013-2014,11/15/2013,5/14/2014,0,0,Aroostook Rye,102,182,NA,NA,NA,NA,NA,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2013-2014,11/15/2013,5/14/2014,0,0,Aroostook Rye,103,125,NA,NA,NA,NA,NA,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2013-2014,11/15/2013,5/14/2014,0,0,Aroostook Rye,206,393,NA,NA,NA,NA,NA,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2013-2014,11/15/2013,5/14/2014,0,0,Aroostook Rye,208,469,NA,NA,NA,NA,NA,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2013-2014,11/15/2013,5/14/2014,0,0,Aroostook Rye,305,79,NA,NA,NA,NA,NA,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2013-2014,11/15/2013,5/14/2014,0,0,Aroostook Rye,307,340,NA,NA,NA,NA,NA,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2013-2014,11/15/2013,5/14/2014,0,0,Aroostook Rye,406,488,NA,NA,NA,NA,NA,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2013-2014,11/15/2013,5/14/2014,0,0,Aroostook Rye,407,159,NA,NA,NA,NA,NA,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2013-2014,11/15/2013,5/14/2014,0,0,Aroostook Rye,506,238,NA,NA,NA,NA,NA,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2013-2014,11/15/2013,5/14/2014,0,0,Aroostook Rye,507,424,NA,NA,NA,NA,NA,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2013-2014,11/15/2013,5/14/2014,0,0,Aroostook Rye,601,0,NA,NA,NA,NA,NA,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2013-2014,11/15/2013,5/14/2014,0,0,Aroostook Rye,604,198,NA,NA,NA,NA,NA,NA,112.09,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2014-2015,10/27/2014,5/6/2015,0,0,Aroostook Rye,102,366,NA,NA,NA,NA,NA,NA,143.47,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
15,MASON,2014-2015,10/30/2014,5/6/2015,0,0,Aroostook Rye,103,337,NA,3.086053,NA,percent,14.36538,NA,143.47,kg/ha,NA,NA,NA,NA,NA,NA,NA,NA,5
